(-0.12, 1.85, 7.98)
(-0.15, 1.84, 7.98)
(-0.14, 1.84, 7.98)
(-0.12, 1.83, 7.98)
(-0.09, 1.83, 7.98)
(-0.04, 1.81, 7.98)
(-0.04, 1.81, 7.98)
(-0.30, 1.89, 7.98)
(-0.34, 1.90, 7.98)
(-0.34, 1.90, 7.98)
(-0.34, 1.90, 7.98)
(-0.31, 1.89, 7.98)
(-0.32, 1.90, 7.98)
(-0.32, 1.90, 7.98)
(0.03, 1.88, 7.98)
(0.03, 1.87, 7.98)
(0.03, 1.87, 7.98)
(0.05, 1.87, 7.98)
(0.06, 1.87, 7.98)
(0.06, 1.86, 7.98)
(0.07, 1.87, 7.98)
(0.06, 1.88, 7.98)
(0.04, 1.88, 7.98)
(-0.34, 1.91, 7.98)
(-0.34, 1.91, 7.98)
(-0.34, 1.91, 7.98)
(-0.34, 1.91, 7.98)
(-0.34, 1.91, 7.98)
(-0.34, 1.91, 7.98)
(0.00, 1.82, 7.98)
(0.00, 1.83, 7.98)
(-0.01, 1.83, 7.98)
(-0.03, 1.83, 7.98)
(-0.03, 1.83, 7.98)
(-0.04, 1.84, 7.98)
(-0.04, 1.84, 7.98)
(-0.04, 1.84, 7.98)
(-0.04, 1.84, 7.98)
(-0.05, 1.85, 7.98)
(-0.07, 1.85, 7.98)
(-0.08, 1.85, 7.98)
(-0.12, 1.86, 7.98)
(-0.12, 1.86, 7.98)
(-0.11, 1.85, 7.98)
(-0.09, 1.85, 7.98)
(-0.06, 1.84, 7.98)
(-0.05, 1.83, 7.98)
(-0.01, 1.82, 7.98)
(-0.01, 1.82, 7.98)
(-0.01, 1.82, 7.98)
(-0.01, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.02, 1.82, 7.98)
(-0.02, 1.82, 7.98)
(-0.02, 1.82, 7.98)
(-0.03, 1.82, 7.98)
(-0.03, 1.82, 7.98)
(-0.05, 1.82, 7.98)
(-0.06, 1.83, 7.98)
(-0.08, 1.83, 7.98)
(-0.08, 1.83, 7.98)
(-0.08, 1.83, 7.98)
(-0.07, 1.83, 7.98)
(-0.07, 1.82, 7.98)
(-0.08, 1.82, 7.98)
(-0.09, 1.82, 7.98)
(-0.08, 1.81, 7.98)
(-0.07, 1.79, 7.98)
(-0.01, 1.76, 7.98)
(0.12, 1.74, 7.98)
(0.16, 1.75, 7.98)
(0.19, 1.74, 7.98)
(0.14, 1.74, 7.98)
(0.09, 1.76, 7.98)
(0.02, 1.78, 7.98)
(-0.09, 1.76, 7.98)
(-0.10, 1.76, 7.98)
(-0.10, 1.77, 7.98)
(-0.09, 1.81, 7.98)
(-0.09, 1.81, 7.98)
(-0.08, 1.81, 7.98)
(-0.06, 1.80, 7.98)
(-0.05, 1.80, 7.98)
(-0.06, 1.80, 7.98)
(-0.09, 1.81, 7.98)
(-0.09, 1.80, 7.98)
(-0.09, 1.80, 7.98)
(-0.12, 1.81, 7.98)
(-0.15, 1.77, 7.98)
(-0.17, 1.77, 7.98)
(-0.17, 1.77, 7.98)
(-0.16, 1.77, 7.98)
(-0.13, 1.77, 7.98)
(-0.10, 1.77, 7.98)
(-0.09, 1.77, 7.98)
(-0.10, 1.76, 7.98)
(-0.09, 1.78, 7.98)
(-0.07, 1.77, 7.98)
(-0.05, 1.78, 7.98)
(-0.02, 1.80, 7.98)
(-0.01, 1.80, 7.98)
(-0.02, 1.80, 7.98)
(-0.09, 1.82, 7.98)
(-0.11, 1.81, 7.98)
(-0.12, 1.82, 7.98)
(-0.13, 1.79, 7.98)
(-0.12, 1.79, 7.98)
(-0.13, 1.79, 7.98)
(-0.14, 1.79, 7.98)
(-0.14, 1.78, 7.98)
(-0.14, 1.79, 7.98)
(-0.12, 1.83, 7.98)
(-0.10, 1.83, 7.98)
(-0.09, 1.84, 7.98)
(-0.15, 1.89, 7.98)
(-0.32, 1.94, 7.98)
(-0.34, 1.93, 7.98)
(-0.30, 1.90, 7.98)
(-0.28, 1.88, 7.98)
(-0.25, 1.88, 7.98)
(-0.06, 1.85, 7.98)
(-0.06, 1.84, 7.98)
(-0.04, 1.84, 7.98)
(-0.02, 1.83, 7.98)
(-0.01, 1.83, 7.80)
(-0.01, 1.83, 7.80)
(-0.02, 1.84, 7.82)
(-0.02, 1.84, 7.82)
(-0.01, 1.84, 7.88)
(-0.01, 1.84, 7.89)
(0.00, 1.83, 7.98)
(0.00, 1.83, 7.98)
(0.00, 1.83, 7.98)
(-0.01, 1.83, 7.98)
(0.06, 1.79, 7.98)
(0.23, 1.77, 7.98)
(0.25, 1.77, 7.98)
(0.27, 1.77, 7.98)
(0.24, 1.77, 7.98)
(0.20, 1.77, 7.98)
(0.11, 1.77, 7.98)
(-0.01, 1.79, 7.98)
(-0.01, 1.78, 7.98)
(-0.01, 1.78, 7.98)
(-0.01, 1.78, 7.98)
(-0.01, 1.78, 7.98)
(-0.02, 1.79, 7.98)
(-0.03, 1.80, 7.98)
(-0.04, 1.80, 7.98)
(-0.02, 1.79, 7.98)
(-0.01, 1.81, 7.98)
(0.00, 1.81, 7.98)
(0.00, 1.82, 7.98)
(-0.01, 1.82, 7.98)
(-0.02, 1.82, 7.98)
(-0.02, 1.82, 7.98)
(-0.04, 1.82, 7.98)
(-0.03, 1.82, 7.98)
(-0.03, 1.82, 7.98)
(-0.03, 1.82, 7.98)
(-0.03, 1.81, 7.98)
(-0.03, 1.83, 7.98)
(-0.03, 1.83, 7.98)
(-0.03, 1.83, 7.98)
(-0.03, 1.82, 7.98)
(-0.01, 1.82, 7.98)
(-0.01, 1.81, 7.98)
(-0.01, 1.81, 7.98)
(-0.01, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.02, 1.81, 7.98)
(-0.01, 1.80, 7.98)
(-0.01, 1.80, 7.98)
(0.00, 1.79, 7.98)
(-0.01, 1.79, 7.98)
(-0.02, 1.79, 7.98)
(-0.02, 1.78, 7.98)
(-0.02, 1.78, 7.98)
(-0.03, 1.78, 7.98)
(-0.03, 1.77, 7.98)
(-0.03, 1.77, 7.98)
(-0.03, 1.78, 7.98)
(-0.03, 1.78, 7.98)
(-0.03, 1.78, 7.98)
(-0.03, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.03, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.05, 1.78, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.03, 1.76, 7.98)
(-0.03, 1.76, 7.98)
(-0.02, 1.75, 7.98)
(-0.01, 1.75, 7.98)
(-0.02, 1.75, 7.98)
(-0.01, 1.75, 7.98)
(-0.02, 1.75, 7.98)
(-0.04, 1.75, 7.98)
(-0.04, 1.76, 7.98)
(-0.05, 1.76, 7.98)
(-0.06, 1.75, 7.98)
(-0.06, 1.76, 7.98)
(-0.06, 1.76, 7.98)
(-0.24, 1.77, 7.98)
(-0.33, 1.78, 7.98)
(-0.34, 1.79, 7.98)
(-0.34, 1.79, 7.98)
(-0.33, 1.79, 7.98)
(-0.32, 1.79, 7.98)
(-0.23, 1.78, 7.98)
(-0.24, 1.78, 7.98)
(-0.34, 1.78, 7.98)
(-0.34, 1.78, 7.98)
(-0.34, 1.78, 7.98)
(-0.33, 1.78, 7.98)
(-0.32, 1.76, 7.98)
(-0.25, 1.76, 7.98)
(-0.01, 1.75, 7.98)
(0.00, 1.75, 7.98)
(0.00, 1.76, 7.98)
(0.00, 1.76, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.00, 1.77, 7.98)
(-0.01, 1.78, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.76, 7.98)
(-0.03, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.75, 7.98)
(-0.03, 1.76, 7.98)
(-0.04, 1.75, 7.98)
(-0.04, 1.76, 7.98)
(-0.04, 1.76, 7.98)
(-0.06, 1.76, 7.98)
(-0.07, 1.76, 7.98)
(-0.07, 1.77, 7.98)
(-0.07, 1.77, 7.98)
(-0.06, 1.77, 7.98)
(-0.05, 1.77, 7.98)
(-0.04, 1.76, 7.98)
(-0.03, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(0.00, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.03, 1.76, 7.98)
(0.03, 1.76, 7.98)
(0.04, 1.76, 7.98)
(0.03, 1.75, 7.98)
(0.03, 1.75, 7.98)
(0.02, 1.74, 7.98)
(0.01, 1.73, 7.98)
(0.01, 1.73, 7.98)
(0.01, 1.72, 7.98)
(0.01, 1.73, 7.98)
(0.02, 1.73, 7.98)
(0.01, 1.74, 7.98)
(0.01, 1.74, 7.98)
(-0.24, 1.74, 7.98)
(-0.31, 1.74, 7.98)
(-0.32, 1.76, 7.98)
(-0.32, 1.76, 7.98)
(-0.32, 1.76, 7.98)
(-0.32, 1.75, 7.98)
(-0.25, 1.72, 7.98)
(-0.05, 1.70, 7.98)
(-0.03, 1.71, 7.98)
(-0.03, 1.72, 7.98)
(-0.05, 1.72, 7.98)
(-0.11, 1.73, 7.98)
(-0.15, 1.74, 7.98)
(-0.20, 1.74, 7.98)
(-0.25, 1.75, 7.98)
(-0.24, 1.76, 7.98)
(-0.24, 1.76, 7.98)
(-0.21, 1.76, 7.98)
(-0.22, 1.75, 7.98)
(-0.20, 1.75, 7.98)
(-0.17, 1.74, 7.98)
(-0.16, 1.75, 7.98)
(-0.17, 1.74, 7.98)
(-0.16, 1.75, 7.98)
(-0.13, 1.73, 7.98)
(-0.20, 1.78, 7.98)
(-0.30, 1.76, 7.98)
(-0.39, 1.67, 7.98)
(-0.34, 1.73, 7.98)
(-0.35, 1.80, 7.98)
(-0.31, 1.77, 7.98)
(-0.23, 1.74, 7.98)
(-0.15, 1.74, 7.98)
(-0.18, 1.74, 7.98)
(-0.19, 1.73, 7.98)
(-0.17, 1.78, 7.98)
(-0.17, 1.76, 7.98)
(-0.16, 1.80, 7.98)
(-0.12, 1.77, 7.98)
(-0.05, 1.74, 7.98)
(0.06, 1.72, 7.98)
(0.14, 1.77, 7.98)
(0.16, 1.73, 7.98)
(0.15, 1.72, 7.98)
(0.20, 1.74, 7.98)
(0.21, 1.73, 7.98)
(0.13, 1.75, 7.98)
(0.08, 1.71, 7.98)
(0.06, 1.73, 7.98)
(0.03, 1.71, 7.98)
(0.03, 1.78, 7.98)
(0.08, 1.68, 7.98)
(0.21, 1.69, 7.98)
(0.08, 1.64, 7.98)
(0.07, 1.72, 7.98)
(0.11, 1.68, 7.98)
(0.27, 1.71, 7.98)
(0.25, 1.72, 7.98)
(0.26, 1.73, 7.98)
(0.23, 1.73, 7.98)
(0.27, 1.73, 7.98)
(0.25, 1.73, 7.98)
(0.25, 1.73, 7.98)
(0.21, 1.74, 7.98)
(0.18, 1.72, 7.84)
(0.10, 1.73, 7.98)
(0.03, 1.73, 7.98)
(0.01, 1.73, 7.98)
(-0.06, 1.73, 7.98)
(-0.11, 1.72, 7.98)
(-0.14, 1.73, 7.98)
(-0.18, 1.73, 7.98)
(-0.16, 1.71, 7.98)
(-0.13, 1.71, 7.98)
(-0.09, 1.69, 7.98)
(-0.08, 1.77, 7.98)
(-0.07, 1.66, 7.98)
(-0.20, 1.90, 7.98)
(-0.25, 1.96, 7.98)
(-0.25, 1.92, 7.98)
(-0.27, 1.91, 7.98)
(-0.26, 1.86, 7.98)
(-0.26, 1.86, 7.98)
(-0.20, 1.81, 7.98)
(-0.05, 1.78, 7.98)
(0.02, 1.78, 7.98)
(0.05, 1.77, 7.98)
(0.05, 1.76, 7.98)
(0.02, 1.75, 7.98)
(-0.04, 1.76, 7.98)
(-0.04, 1.77, 7.98)
(-0.03, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.77, 7.98)
(-0.04, 1.78, 7.98)
(-0.33, 1.82, 7.98)
(-0.34, 1.82, 7.98)
(-0.34, 1.82, 7.98)
(-0.33, 1.82, 7.98)
(-0.33, 1.80, 7.98)
(-0.32, 1.79, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.77, 7.98)
(-0.02, 1.78, 7.98)
(0.00, 1.78, 7.98)
(0.00, 1.79, 7.98)
(0.00, 1.79, 7.98)
(0.00, 1.80, 7.98)
(0.00, 1.79, 7.98)
(0.00, 1.79, 7.98)
(-0.03, 1.80, 7.98)
(-0.02, 1.79, 7.98)
(0.02, 1.79, 7.98)
(0.10, 1.78, 7.98)
(0.11, 1.76, 7.98)
(0.11, 1.76, 7.98)
(0.06, 1.77, 7.98)
(0.03, 1.78, 7.98)
(0.00, 1.78, 7.98)
(0.02, 1.79, 7.98)
(0.02, 1.78, 7.98)
(0.02, 1.78, 7.98)
(0.01, 1.78, 7.98)
(0.00, 1.79, 7.98)
(-0.02, 1.80, 7.98)
(-0.06, 1.81, 7.98)
(-0.07, 1.81, 7.98)
(-0.05, 1.81, 7.98)
(-0.04, 1.81, 7.98)
(-0.03, 1.80, 7.98)
(-0.01, 1.80, 7.98)
(0.00, 1.79, 7.98)
(0.00, 1.80, 7.98)
(-0.01, 1.80, 7.98)
(0.03, 1.77, 7.98)
(0.10, 1.76, 7.98)
(0.16, 1.75, 7.98)
(0.20, 1.75, 7.98)
(0.19, 1.73, 7.98)
(0.17, 1.74, 7.98)
(0.06, 1.75, 7.98)
(0.02, 1.76, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.01, 1.77, 7.98)
(0.07, 1.73, 7.98)
(0.34, 1.44, 7.98)
(0.29, 1.16, 7.98)
(0.35, 0.99, 7.98)
(0.33, 1.21, 7.98)
(0.40, 1.38, 7.98)
(0.44, 1.52, 7.98)
(0.39, 1.56, 7.98)
(0.42, 1.60, 7.98)
(0.45, 1.63, 7.98)
(0.29, 1.50, 7.98)
(-0.22, 1.30, 7.98)
(-0.18, 1.28, 7.98)
(-0.20, 1.30, 7.98)
(-0.22, 1.39, 7.98)
(-0.23, 1.47, 7.98)
(-0.22, 1.52, 7.98)
(-0.22, 1.51, 7.98)
(-0.23, 1.54, 7.98)
(-0.23, 1.53, 7.98)
(-0.23, 1.67, 7.98)
(-0.20, 1.64, 7.98)
(0.19, 1.61, 7.98)
(0.16, 1.61, 7.98)
(0.14, 1.61, 7.98)
(0.13, 1.61, 7.98)
(0.09, 1.63, 7.98)
(0.07, 1.63, 7.98)
(0.08, 1.62, 7.98)
(0.09, 1.62, 7.98)
(0.09, 1.62, 7.98)
(0.09, 1.63, 7.98)
(0.14, 1.64, 7.98)
(0.32, 1.62, 7.98)
(0.36, 1.62, 7.98)
(0.37, 1.62, 7.98)
(0.37, 1.62, 7.98)
(0.37, 1.63, 7.98)
(0.36, 1.63, 7.98)
(0.28, 1.65, 7.98)
(0.10, 1.69, 7.98)
(0.09, 1.69, 7.98)
(0.08, 1.69, 7.98)
(0.08, 1.68, 7.98)
(0.05, 1.68, 7.98)
(0.05, 1.67, 7.98)
(0.04, 1.69, 7.98)
(0.00, 1.71, 7.98)
(-0.01, 1.72, 7.98)
(0.01, 1.71, 7.98)
(0.07, 1.70, 7.98)
(0.09, 1.69, 7.98)
(0.09, 1.68, 7.98)
(0.08, 1.69, 7.98)
(0.09, 1.69, 7.98)
(0.09, 1.67, 7.98)
(0.10, 1.68, 7.98)
(0.07, 1.70, 7.98)
(0.04, 1.70, 7.98)
(-0.01, 1.72, 7.98)
(-0.02, 1.72, 7.98)
(-0.02, 1.72, 7.98)
(0.02, 1.76, 7.98)
(0.04, 1.76, 7.98)
(0.05, 1.76, 7.98)
(0.06, 1.77, 7.98)
(0.07, 1.77, 7.98)
(0.08, 1.76, 7.98)
(0.06, 1.77, 7.98)
(0.06, 1.76, 7.98)
(0.05, 1.77, 7.98)
(0.05, 1.79, 7.98)
(-0.17, 1.85, 7.98)
(-0.20, 1.86, 7.98)
(-0.20, 1.85, 7.98)
(-0.20, 1.85, 7.98)
(-0.20, 1.83, 7.98)
(-0.19, 1.85, 7.98)
(-0.19, 1.85, 7.98)
(-0.15, 1.82, 7.98)
(-0.15, 1.83, 7.98)
(-0.11, 1.81, 7.98)
(-0.09, 1.80, 7.98)
(-0.05, 1.77, 7.98)
(-0.05, 1.77, 7.98)
(-0.05, 1.77, 7.98)
(-0.05, 1.76, 7.98)
(-0.07, 1.74, 7.98)
(-0.03, 1.74, 7.98)
(-0.01, 1.71, 7.98)
(0.05, 1.69, 7.98)
(0.08, 1.67, 7.98)
(0.07, 1.67, 7.98)
(-0.22, 1.73, 7.98)
(-0.22, 1.74, 7.98)
(-0.22, 1.74, 7.98)
(-0.22, 1.76, 7.98)
(-0.30, 1.76, 7.98)
(-0.29, 1.92, 7.98)
(0.24, 1.72, 7.98)
(0.32, 1.68, 7.98)
(0.34, 1.66, 7.98)
(0.28, 1.70, 7.98)
(0.24, 1.76, 7.98)
(0.13, 1.71, 7.98)
(0.17, 1.66, 7.98)
(0.29, 1.75, 7.98)
