(0.07, -0.25, 7.84)
(0.06, -0.26, 7.82)
(0.06, -0.28, 7.82)
(0.04, -0.30, 7.80)
(0.04, -0.29, 7.81)
(0.04, -0.30, 7.80)
(0.03, -0.30, 7.80)
(0.03, -0.30, 7.80)
(0.02, -0.29, 7.80)
(0.02, -0.29, 7.80)
(0.02, -0.29, 7.80)
(0.01, -0.30, 7.79)
(0.00, -0.30, 7.79)
(0.00, -0.31, 7.79)
(0.00, -0.30, 7.79)
(0.22, -0.29, 7.98)
(0.61, -0.46, 7.98)
(1.53, -0.26, 7.98)
(1.74, -0.82, 7.98)
(2.03, -0.65, 7.98)
(2.91, -0.58, 7.97)
(3.03, -1.03, 7.83)
(3.47, -1.03, 7.93)
(3.49, -1.03, 7.85)
(3.25, -1.03, 7.59)
(3.27, -1.03, 7.65)
(3.31, -1.03, 7.66)
(3.31, -1.03, 7.77)
(3.25, -1.03, 7.53)
(3.19, -1.03, 7.43)
(3.14, -1.03, 7.34)
(3.15, -1.03, 7.42)
(3.19, -1.03, 7.52)
(3.21, -1.03, 7.48)
(3.23, -1.03, 7.47)
(3.24, -1.03, 7.45)
(3.26, -1.03, 7.43)
(3.23, -1.03, 7.41)
(3.21, -1.03, 7.39)
(3.23, -1.03, 7.39)
(3.28, -1.03, 7.30)
(3.27, -1.03, 7.30)
(3.27, -1.03, 7.28)
(3.26, -1.03, 7.25)
(3.28, -1.03, 7.28)
(3.27, -1.03, 7.30)
(3.24, -1.03, 7.31)
(3.24, -1.03, 7.29)
(3.23, -1.03, 7.32)
(3.22, -1.03, 7.30)
(3.24, -1.03, 7.38)
(3.27, -1.03, 7.41)
(3.27, -1.03, 7.41)
(3.38, -1.03, 7.44)
(3.36, -1.03, 7.38)
(2.73, -1.03, 7.68)
(1.74, -0.59, 7.98)
(1.11, -0.50, 7.98)
(0.71, -0.51, 7.98)
(0.02, -0.24, 7.81)
(-0.18, -0.35, 7.98)
(-0.09, -0.22, 7.85)
(-0.13, -0.24, 7.98)
(-0.13, -0.28, 7.88)
(-0.11, -0.32, 7.84)
(-0.12, -0.45, 7.98)
(-0.12, -0.44, 7.98)
(-0.11, -0.42, 7.98)
(-0.12, -0.44, 7.98)
(-0.13, -0.43, 7.98)
(-0.11, -0.42, 7.98)
(-0.10, -0.42, 7.98)
(-0.10, -0.42, 7.98)
(-0.11, -0.42, 7.98)
(-0.08, -0.38, 7.85)
(-0.09, -0.44, 7.98)
(-0.10, -0.46, 7.98)
(-0.10, -0.44, 7.98)
(-0.09, -0.44, 7.98)
(-0.09, -0.44, 7.98)
(-0.10, -0.45, 7.98)
(-0.11, -0.44, 7.98)
(-0.11, -0.43, 7.98)
(-0.09, -0.38, 7.87)
(-0.10, -0.43, 7.98)
(-0.10, -0.43, 7.98)
(-0.10, -0.43, 7.98)
(-0.11, -0.43, 7.98)
(-0.12, -0.43, 7.98)
(-0.12, -0.44, 7.98)
(-0.12, -0.44, 7.98)
(-0.11, -0.43, 7.98)
(-0.11, -0.45, 7.98)
(-0.11, -0.45, 7.98)
(-0.11, -0.45, 7.98)
(-0.11, -0.42, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.43, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.42, 7.98)
(-0.12, -0.43, 7.98)
(-0.12, -0.42, 7.98)
(-0.13, -0.43, 7.98)
(-0.13, -0.44, 7.98)
(-0.13, -0.48, 7.98)
(-0.12, -0.44, 7.98)
(-0.12, -0.43, 7.98)
(-0.11, -0.43, 7.98)
(-0.11, -0.45, 7.98)
(0.25, -0.47, 7.98)
(1.03, -1.03, 6.67)
(1.66, -0.49, 7.98)
(2.22, -0.70, 7.98)
(2.98, -0.76, 7.97)
(3.13, -1.03, 7.73)
(3.39, -1.03, 7.77)
(3.11, -1.03, 7.27)
(3.17, -1.03, 7.59)
(3.21, -1.03, 7.62)
(3.12, -1.03, 7.38)
(3.03, -1.03, 7.19)
(3.11, -1.03, 7.32)
(3.08, -1.03, 7.27)
(3.11, -1.03, 7.31)
(3.10, -1.03, 7.29)
(3.11, -1.03, 7.32)
(3.10, -1.03, 7.30)
(3.10, -1.03, 7.29)
(3.35, -1.03, 6.90)
(3.86, -1.03, 7.66)
(3.93, -1.03, 7.68)
(3.45, -1.03, 6.87)
(3.37, -1.03, 6.77)
(3.53, -1.03, 6.99)
(3.57, -1.03, 7.15)
(3.52, -1.03, 7.05)
(3.49, -1.03, 6.98)
(3.47, -1.03, 6.95)
(3.44, -1.03, 6.86)
(3.42, -1.03, 6.83)
(3.41, -1.03, 6.83)
(3.44, -1.03, 6.86)
(3.46, -1.03, 6.91)
(3.43, -1.03, 6.87)
(3.43, -1.03, 6.87)
(3.43, -1.03, 6.87)
(3.39, -1.03, 6.81)
(3.39, -1.03, 6.81)
(3.43, -1.03, 6.89)
(3.44, -1.03, 6.93)
(3.50, -1.03, 7.02)
(3.50, -1.03, 7.03)
(3.51, -1.03, 7.05)
(3.51, -1.03, 7.06)
(3.52, -1.03, 7.06)
(3.51, -1.03, 7.07)
(3.50, -1.03, 7.07)
(3.50, -1.03, 7.07)
(3.50, -1.03, 7.08)
(3.50, -1.03, 7.10)
(3.49, -1.03, 7.09)
(3.49, -1.03, 7.09)
(3.57, -1.03, 7.26)
(3.57, -1.03, 7.26)
(3.00, -1.00, 7.97)
(2.26, -0.99, 7.98)
(1.88, -0.80, 7.98)
(1.59, -0.63, 7.98)
(1.79, -0.63, 7.98)
(1.75, -0.69, 7.98)
(1.77, -0.68, 7.98)
(1.78, -0.68, 7.98)
(1.79, -0.67, 7.98)
(1.78, -0.65, 7.98)
(1.82, -0.64, 7.98)
(1.78, -0.65, 7.98)
(1.78, -0.64, 7.98)
(1.77, -0.64, 7.98)
(1.79, -0.65, 7.98)
(1.80, -0.67, 7.98)
(1.76, -0.70, 7.98)
(2.03, -0.93, 7.98)
(3.22, -0.74, 7.97)
(3.82, -1.03, 7.85)
(3.81, -1.03, 7.35)
(3.98, -0.96, 7.59)
(3.62, -1.03, 7.07)
(3.79, -1.03, 7.33)
(3.97, -1.03, 7.66)
(3.89, -1.03, 7.51)
(3.83, -1.03, 7.37)
(3.80, -1.03, 7.34)
(3.79, -1.03, 7.31)
(3.81, -1.03, 7.36)
(3.74, -1.03, 7.28)
(3.78, -1.03, 7.33)
(3.80, -1.03, 7.38)
(3.80, -1.03, 7.38)
(3.81, -1.03, 7.39)
(3.79, -1.03, 7.32)
(3.78, -1.03, 7.29)
(3.80, -1.03, 7.32)
(3.80, -1.03, 7.33)
(3.80, -1.03, 7.36)
(3.80, -1.03, 7.38)
(3.80, -1.03, 7.38)
(3.80, -1.03, 7.39)
(3.80, -1.03, 7.39)
(3.81, -1.03, 7.41)
(3.78, -1.03, 7.38)
(3.77, -1.03, 7.38)
(3.80, -1.03, 7.40)
(3.78, -1.03, 7.38)
(3.79, -1.03, 7.38)
(3.80, -1.03, 7.42)
(3.86, -1.03, 7.53)
(3.86, -1.03, 7.53)
(3.86, -1.03, 7.54)
(3.87, -1.03, 7.55)
(3.86, -1.03, 7.50)
(3.86, -1.03, 7.50)
(3.61, -1.03, 7.50)
(3.45, -1.03, 7.02)
(3.54, -1.03, 7.21)
(3.49, -1.03, 7.10)
(3.55, -1.03, 7.19)
(3.60, -1.03, 7.28)
(3.60, -1.03, 7.27)
(3.66, -1.03, 7.37)
(3.66, -1.03, 7.37)
(3.64, -1.03, 7.33)
(3.67, -1.03, 7.37)
(3.66, -1.03, 7.36)
(3.67, -1.03, 7.36)
(3.67, -1.03, 7.36)
(3.67, -1.03, 7.36)
(3.67, -1.03, 7.36)
(3.63, -1.03, 7.36)
(3.67, -1.03, 7.43)
(3.67, -1.03, 7.43)
(3.66, -1.03, 7.43)
(3.66, -1.03, 7.42)
(3.72, -1.03, 7.53)
(3.73, -1.03, 7.53)
(3.73, -1.03, 7.56)
(3.70, -1.03, 7.50)
(3.70, -1.03, 7.50)
(3.72, -1.03, 7.54)
(3.69, -1.03, 7.49)
(3.68, -1.03, 7.48)
(3.68, -1.03, 7.51)
(3.64, -1.03, 7.44)
(3.63, -1.03, 7.43)
(3.60, -1.03, 7.35)
(3.59, -1.03, 7.34)
(3.59, -1.03, 7.34)
(3.63, -1.03, 7.42)
(3.65, -1.03, 7.47)
(3.66, -1.03, 7.47)
(3.66, -1.03, 7.47)
(3.72, -1.03, 7.54)
(3.74, -1.03, 7.55)
(3.74, -1.03, 7.58)
(3.78, -1.03, 7.61)
(3.81, -1.03, 7.67)
(3.85, -1.03, 7.73)
(3.85, -1.03, 7.74)
(3.84, -1.03, 7.70)
(3.83, -1.03, 7.69)
(3.84, -1.03, 7.70)
(3.85, -1.03, 7.73)
(3.87, -1.03, 7.76)
(3.80, -1.03, 7.69)
(3.83, -1.03, 7.69)
(3.83, -1.03, 7.69)
(3.82, -1.03, 7.69)
(3.74, -1.03, 7.54)
(3.74, -1.03, 7.54)
(3.67, -1.03, 7.43)
(3.66, -1.03, 7.43)
(3.63, -1.03, 7.38)
(3.63, -1.03, 7.38)
(3.62, -1.03, 7.37)
(3.61, -1.03, 7.37)
(3.64, -1.03, 7.42)
(3.61, -1.03, 7.37)
(3.62, -1.03, 7.37)
(3.62, -1.03, 7.27)
(3.59, -1.03, 7.27)
(3.64, -1.03, 7.30)
(3.70, -1.03, 7.43)
(3.78, -1.03, 7.62)
(3.70, -1.03, 7.43)
(3.72, -1.03, 7.45)
(3.71, -1.03, 7.45)
(3.70, -1.03, 7.42)
(3.70, -1.03, 7.41)
(3.71, -1.03, 7.41)
(3.72, -1.03, 7.44)
(3.78, -1.03, 7.57)
(3.72, -1.03, 7.50)
(3.69, -1.03, 7.43)
(3.70, -1.03, 7.43)
(3.74, -1.03, 7.50)
(3.76, -1.03, 7.57)
(3.76, -1.03, 7.56)
(3.76, -1.03, 7.56)
(3.77, -1.03, 7.57)
(3.77, -1.03, 7.58)
(3.75, -1.03, 7.51)
(3.69, -1.03, 7.37)
(3.82, -1.03, 7.65)
(3.82, -1.03, 7.65)
(3.85, -1.03, 7.71)
(3.80, -1.03, 7.64)
(3.77, -1.03, 7.57)
(3.79, -1.03, 7.56)
(3.87, -1.03, 7.68)
(3.81, -1.03, 7.55)
(3.78, -1.03, 7.52)
(3.80, -1.03, 7.55)
(3.86, -1.03, 7.68)
(3.81, -1.03, 7.55)
(3.79, -1.03, 7.52)
(3.79, -1.03, 7.52)
(3.80, -1.03, 7.52)
(3.77, -1.03, 7.50)
(3.77, -1.03, 7.50)
(3.76, -1.03, 7.50)
(3.79, -1.03, 7.53)
(3.77, -1.03, 7.47)
(3.77, -1.03, 7.46)
(3.79, -1.03, 7.46)
(3.80, -1.03, 7.49)
(3.80, -1.03, 7.49)
(3.77, -1.03, 7.48)
(3.77, -1.03, 7.49)
(3.77, -1.03, 7.49)
(3.75, -1.03, 7.50)
(3.74, -1.03, 7.50)
(3.71, -1.03, 7.45)
(3.70, -1.03, 7.44)
(3.74, -1.03, 7.51)
(3.69, -1.03, 7.43)
(3.65, -1.03, 7.34)
(3.94, -0.94, 7.80)
(3.97, -1.03, 7.50)
(3.87, -0.31, 7.97)
(2.28, -0.52, 7.98)
(3.18, -0.04, 7.97)
(2.85, -1.03, 6.53)
(1.53, -0.23, 7.98)
(3.37, 1.41, 7.97)
(3.77, 2.79, 7.97)
(3.83, 3.80, 7.97)
(3.98, 4.14, 7.29)
(3.98, 4.09, 7.62)
(3.98, 4.24, 7.30)
(3.98, 4.25, 7.43)
(3.98, 4.20, 7.39)
(3.98, 4.26, 7.19)
(3.98, 4.28, 6.99)
(3.98, 4.25, 7.17)
(3.98, 4.18, 7.32)
(3.98, 4.20, 7.29)
(3.98, 4.18, 7.32)
(3.98, 4.18, 7.25)
(3.98, 4.20, 7.38)
(3.98, 4.19, 7.31)
(3.98, 4.19, 7.26)
(3.98, 4.41, 7.55)
(3.74, 4.43, 7.80)
(3.82, 4.34, 7.89)
(3.83, 4.35, 7.87)
(3.84, 4.38, 7.84)
(3.90, 4.35, 7.80)
(3.88, 4.33, 7.82)
(3.85, 4.33, 7.84)
(3.86, 4.33, 7.84)
(3.85, 4.33, 7.85)
(3.85, 4.33, 7.84)
(3.85, 4.33, 7.85)
(3.85, 4.33, 7.85)
(3.85, 4.33, 7.85)
(3.85, 4.33, 7.86)
(3.85, 4.33, 7.85)
(3.84, 4.32, 7.87)
(3.85, 4.32, 7.85)
(3.85, 4.33, 7.85)
(3.84, 4.32, 7.87)
(3.84, 4.32, 7.87)
(3.85, 4.32, 7.87)
(3.85, 4.32, 7.87)
(3.85, 4.32, 7.86)
(3.86, 4.31, 7.86)
(3.86, 4.31, 7.86)
(3.85, 4.31, 7.87)
(3.85, 4.31, 7.87)
(3.85, 4.31, 7.88)
(3.86, 4.31, 7.86)
(3.87, 4.32, 7.84)
(3.87, 4.31, 7.84)
(3.86, 4.31, 7.86)
(3.86, 4.30, 7.87)
(3.86, 4.32, 7.85)
(3.87, 4.31, 7.85)
(3.86, 4.36, 7.82)
(3.86, 4.36, 7.82)
(3.87, 4.33, 7.83)
(3.86, 4.33, 7.83)
(3.85, 4.36, 7.83)
(3.86, 4.33, 7.84)
(3.85, 4.34, 7.84)
(3.84, 4.36, 7.84)
(3.84, 4.36, 7.84)
(3.85, 4.36, 7.83)
(3.87, 4.36, 7.81)
(3.85, 4.35, 7.83)
(3.88, 4.35, 7.81)
(3.87, 4.37, 7.81)
(3.86, 4.36, 7.82)
(3.87, 4.35, 7.82)
(3.85, 4.35, 7.84)
(3.86, 4.34, 7.83)
(3.86, 4.34, 7.83)
(3.86, 4.34, 7.83)
(3.84, 4.35, 7.85)
(3.83, 4.35, 7.86)
(3.84, 4.34, 7.86)
(3.84, 4.34, 7.85)
(3.85, 4.32, 7.86)
(3.86, 4.33, 7.84)
(3.87, 4.34, 7.82)
(3.88, 4.33, 7.82)
(3.88, 4.34, 7.82)
(3.88, 4.34, 7.82)
(3.89, 4.34, 7.81)
(3.88, 4.33, 7.82)
(3.88, 4.32, 7.83)
(3.87, 4.32, 7.84)
(3.87, 4.32, 7.83)
(3.87, 4.32, 7.84)
(3.86, 4.32, 7.84)
(3.86, 4.32, 7.84)
(3.86, 4.33, 7.84)
(3.86, 4.33, 7.84)
(3.87, 4.33, 7.83)
(3.86, 4.32, 7.84)
(3.86, 4.32, 7.84)
(3.86, 4.34, 7.83)
(3.86, 4.35, 7.82)
(3.87, 4.35, 7.82)
(3.87, 4.35, 7.82)
(3.87, 4.34, 7.82)
(3.87, 4.34, 7.82)
(3.87, 4.34, 7.82)
(3.87, 4.34, 7.82)
(3.85, 4.34, 7.84)
(3.85, 4.34, 7.84)
(3.86, 4.33, 7.83)
(3.87, 4.33, 7.83)
(3.87, 4.33, 7.83)
(3.88, 4.33, 7.82)
(3.89, 4.33, 7.81)
(3.89, 4.34, 7.81)
(3.89, 4.34, 7.80)
(3.90, 4.34, 7.80)
(3.91, 4.34, 7.80)
(3.90, 4.35, 7.80)
(3.90, 4.36, 7.80)
(3.91, 4.35, 7.80)
(3.89, 4.35, 7.80)
(3.89, 4.35, 7.81)
(3.89, 4.34, 7.81)
(3.89, 4.35, 7.81)
(3.88, 4.35, 7.81)
(3.88, 4.35, 7.81)
(3.86, 4.35, 7.82)
(3.86, 4.35, 7.83)
(3.85, 4.35, 7.84)
(3.85, 4.36, 7.83)
(3.84, 4.37, 7.83)
(3.83, 4.38, 7.85)
(3.83, 4.37, 7.85)
(3.84, 4.37, 7.84)
(3.84, 4.36, 7.85)
(3.84, 4.37, 7.84)
(3.85, 4.38, 7.83)
(3.84, 4.37, 7.83)
(3.86, 4.37, 7.82)
(3.85, 4.38, 7.83)
(3.85, 4.35, 7.84)
(3.85, 4.34, 7.84)
(3.85, 4.37, 7.82)
(3.87, 4.37, 7.81)
(3.87, 4.37, 7.81)
(3.87, 4.37, 7.81)
(3.87, 4.37, 7.81)
(3.87, 4.39, 7.81)
(3.88, 4.39, 7.81)
(3.88, 4.40, 7.81)
(3.87, 4.40, 7.81)
(3.87, 4.40, 7.81)
(3.87, 4.40, 7.81)
(3.87, 4.40, 7.81)
(3.86, 4.40, 7.82)
(3.86, 4.38, 7.82)
(3.86, 4.39, 7.82)
(3.85, 4.40, 7.82)
(3.85, 4.40, 7.83)
(3.85, 4.36, 7.83)
(3.86, 4.37, 7.82)
(3.86, 4.37, 7.82)
(3.89, 4.39, 7.80)
(3.89, 4.40, 7.80)
(3.90, 4.40, 7.80)
(3.89, 4.40, 7.80)
(3.89, 4.40, 7.80)
(3.90, 4.41, 7.80)
(3.90, 4.41, 7.80)
(3.89, 4.41, 7.80)
(3.89, 4.42, 7.81)
(3.88, 4.42, 7.81)
(3.88, 4.42, 7.81)
(3.87, 4.42, 7.81)
(3.86, 4.43, 7.78)
(3.86, 4.43, 7.81)
(3.87, 4.43, 7.81)
(3.87, 4.43, 7.79)
(3.88, 4.43, 7.80)
(3.87, 4.42, 7.81)
(3.87, 4.39, 7.81)
(3.88, 4.39, 7.81)
(3.88, 4.40, 7.81)
(3.88, 4.40, 7.80)
(3.88, 4.40, 7.80)
(3.88, 4.40, 7.80)
(3.88, 4.39, 7.81)
(3.88, 4.38, 7.80)
(3.89, 4.39, 7.80)
(3.90, 4.39, 7.80)
(3.90, 4.40, 7.80)
(3.93, 4.35, 7.80)
(3.98, 4.27, 7.81)
(3.98, 4.41, 7.76)
(3.98, 4.26, 7.92)
(3.82, 4.43, 7.72)
(3.80, 4.43, 7.76)
(3.88, 4.41, 7.81)
(3.93, 4.42, 7.80)
(3.91, 4.34, 7.80)
(3.88, 4.38, 7.80)
(3.81, 4.43, 7.89)
(3.89, 4.30, 7.84)
(3.86, 4.40, 7.82)
(3.82, 4.37, 7.97)
(3.84, 4.42, 7.84)
(3.84, 4.41, 7.85)
(3.84, 4.42, 7.85)
(3.84, 4.41, 7.85)
(3.83, 4.43, 7.83)
(3.82, 4.43, 7.79)
(3.82, 4.43, 7.85)
(3.82, 4.43, 7.85)
(3.79, 4.43, 7.78)
(3.80, 4.43, 7.79)
(3.84, 4.43, 7.83)
(3.83, 4.43, 7.81)
(3.83, 4.43, 7.81)
(3.82, 4.43, 7.79)
(3.79, 4.43, 7.74)
(3.81, 4.43, 7.82)
(3.83, 4.43, 7.86)
(3.83, 4.41, 7.86)
(3.83, 4.40, 7.86)
(3.83, 4.39, 7.85)
(3.83, 4.38, 7.86)
(3.82, 4.38, 7.86)
(3.82, 4.39, 7.86)
(3.82, 4.39, 7.87)
(3.83, 4.38, 7.97)
(3.83, 4.37, 7.97)
(3.83, 4.37, 7.97)
(3.83, 4.37, 7.97)
(3.83, 4.38, 7.97)
(3.82, 4.37, 7.92)
(3.82, 4.37, 7.91)
(3.83, 4.38, 7.97)
(3.82, 4.37, 7.92)
(3.82, 4.37, 7.93)
(3.82, 4.37, 7.92)
(3.83, 4.37, 7.86)
(3.83, 4.38, 7.85)
(3.83, 4.38, 7.85)
(3.84, 4.37, 7.84)
(3.84, 4.38, 7.83)
(3.84, 4.38, 7.84)
(3.86, 4.42, 7.82)
(3.85, 4.43, 7.78)
(3.86, 4.42, 7.82)
(3.87, 4.42, 7.82)
(3.86, 4.42, 7.82)
(3.86, 4.43, 7.82)
(3.82, 4.43, 7.86)
(3.79, 4.43, 7.87)
(3.80, 4.43, 7.86)
(3.81, 4.43, 7.86)
(3.81, 4.43, 7.91)
(3.81, 4.43, 7.91)
(3.83, 4.43, 7.97)
(3.82, 4.43, 7.96)
(3.81, 4.43, 7.94)
(3.81, 4.43, 7.87)
(3.75, 4.40, 7.97)
(3.79, 4.43, 7.64)
(3.63, 4.43, 7.78)
(3.81, 4.43, 7.91)
(3.69, 4.25, 7.97)
(3.82, 4.34, 7.97)
(3.82, 4.38, 7.88)
(3.75, 4.36, 7.97)
(3.54, 4.27, 7.97)
(3.64, 4.28, 7.97)
(3.67, 4.26, 7.97)
(3.65, 4.29, 7.97)
(3.74, 4.33, 7.97)
(3.70, 4.28, 7.97)
(3.73, 4.32, 7.97)
(3.73, 4.28, 7.97)
(3.73, 4.32, 7.97)
(3.77, 4.32, 7.97)
(3.80, 4.32, 7.97)
(3.82, 4.31, 7.97)
(3.80, 4.32, 7.97)
(3.82, 4.32, 7.97)
(3.80, 4.30, 7.97)
(3.81, 4.29, 7.97)
(3.85, 4.31, 7.97)
(3.83, 4.31, 7.97)
(3.84, 4.31, 7.97)
(3.86, 4.27, 7.97)
(3.85, 4.27, 7.97)
(3.85, 4.28, 7.97)
(3.74, 4.29, 7.97)
(3.70, 4.28, 7.97)
(3.81, 4.32, 7.97)
(3.83, 4.34, 7.97)
(3.77, 4.33, 7.97)
(3.76, 4.25, 7.97)
(3.75, 4.32, 7.97)
(3.79, 4.33, 7.97)
(3.79, 4.31, 7.97)
(3.80, 4.31, 7.97)
(3.80, 4.32, 7.97)
(3.74, 4.32, 7.97)
(3.75, 4.32, 7.97)
(3.77, 4.34, 7.97)
(3.74, 4.31, 7.97)
(3.75, 4.32, 7.97)
(3.75, 4.34, 7.97)
(3.71, 4.28, 7.97)
(3.73, 4.30, 7.97)
(3.73, 4.33, 7.97)
(3.75, 4.33, 7.97)
(3.76, 4.34, 7.97)
(3.78, 4.32, 7.97)
(3.75, 4.22, 7.97)
(3.76, 4.27, 7.97)
(3.82, 4.27, 7.97)
(3.79, 4.26, 7.97)
(3.82, 4.28, 7.97)
(3.83, 4.28, 7.97)
(3.79, 4.29, 7.97)
(3.80, 4.30, 7.97)
(3.79, 4.30, 7.97)
(3.81, 4.33, 7.97)
(3.81, 4.34, 7.97)
(3.81, 4.33, 7.97)
(3.80, 4.33, 7.97)
(3.80, 4.32, 7.97)
(3.80, 4.32, 7.97)
(3.79, 4.31, 7.97)
(3.79, 4.30, 7.97)
(3.78, 4.30, 7.97)
(3.77, 4.30, 7.97)
(3.79, 4.30, 7.97)
(3.77, 4.30, 7.97)
(3.76, 4.33, 7.97)
(3.82, 4.32, 7.97)
(3.81, 4.33, 7.97)
(3.84, 4.30, 7.97)
(3.76, 4.35, 7.97)
(3.81, 4.34, 7.97)
(3.89, 4.22, 7.97)
(3.80, 4.16, 7.97)
(3.98, 4.21, 7.79)
(3.98, 4.23, 7.63)
