(2.24, 0.17, 7.98)
(2.24, 0.17, 7.98)
(2.24, 0.17, 7.98)
(2.24, 0.17, 7.98)
(2.25, 0.17, 7.98)
(2.26, 0.17, 7.98)
(2.28, 0.16, 7.98)
(2.29, 0.16, 7.98)
(2.27, 0.16, 7.98)
(2.26, 0.16, 7.98)
(2.25, 0.16, 7.98)
(2.26, 0.16, 7.98)
(2.27, 0.15, 7.98)
(2.27, 0.14, 7.98)
(2.27, 0.13, 7.98)
(2.27, 0.14, 7.98)
(2.24, 0.15, 7.98)
(2.25, 0.16, 7.98)
(2.26, 0.15, 7.98)
(2.27, 0.16, 7.98)
(2.29, 0.16, 7.98)
(2.29, 0.16, 7.98)
(2.28, 0.16, 7.98)
(2.28, 0.18, 7.98)
(2.26, 0.21, 7.98)
(2.27, 0.22, 7.98)
(2.25, 0.21, 7.98)
(2.25, 0.23, 7.98)
(2.24, 0.20, 7.98)
(2.23, 0.19, 7.98)
(2.23, 0.18, 7.98)
(2.24, 0.18, 7.98)
(2.23, 0.18, 7.98)
(2.25, 0.16, 7.98)
(2.26, 0.17, 7.98)
(2.27, 0.15, 7.98)
(2.28, 0.15, 7.98)
(2.27, 0.15, 7.98)
(2.28, 0.15, 7.98)
(2.27, 0.14, 7.98)
(2.29, 0.15, 7.98)
(2.27, 0.18, 7.98)
(2.26, 0.20, 7.98)
(2.24, 0.20, 7.98)
(2.25, 0.22, 7.98)
(2.24, 0.22, 7.98)
(2.25, 0.24, 7.98)
(2.25, 0.24, 7.98)
(2.26, 0.25, 7.98)
(2.25, 0.26, 7.98)
(2.25, 0.26, 7.98)
(2.25, 0.25, 7.98)
(2.25, 0.23, 7.98)
(2.24, 0.19, 7.98)
(2.25, 0.20, 7.98)
(2.26, 0.17, 7.98)
(2.28, 0.17, 7.98)
(2.29, 0.17, 7.98)
(2.27, 0.16, 7.98)
(2.28, 0.17, 7.98)
(2.25, 0.15, 7.98)
(2.24, 0.15, 7.98)
(2.25, 0.15, 7.98)
(2.24, 0.17, 7.98)
(2.26, 0.16, 7.98)
(2.27, 0.17, 7.98)
(2.28, 0.17, 7.98)
(2.28, 0.18, 7.98)
(2.28, 0.17, 7.98)
(2.28, 0.20, 7.98)
(2.29, 0.21, 7.98)
(2.32, 0.22, 7.98)
(2.32, 0.22, 7.98)
(2.30, 0.22, 7.98)
(2.33, 0.22, 7.98)
(2.34, 0.21, 7.98)
(2.35, 0.21, 7.98)
(2.33, 0.21, 7.98)
(2.33, 0.22, 7.98)
(2.32, 0.22, 7.98)
(2.32, 0.22, 7.98)
(2.32, 0.22, 7.98)
(2.32, 0.22, 7.98)
(2.16, 0.49, 7.81)
(2.22, 0.76, 7.98)
(1.58, 0.52, 7.98)
(1.59, 1.10, 7.98)
(1.58, 1.16, 7.98)
(1.63, 1.16, 7.98)
(1.67, 1.22, 7.82)
(1.74, 1.28, 7.98)
(1.71, 1.42, 7.98)
(1.74, 1.36, 7.98)
(1.75, 1.43, 7.98)
(1.76, 1.37, 7.98)
(1.80, 1.41, 7.98)
(1.82, 1.47, 7.98)
(1.86, 1.41, 7.98)
(1.85, 1.40, 7.98)
(1.84, 1.37, 7.98)
(1.83, 1.34, 7.98)
(1.81, 1.34, 7.98)
(1.78, 1.36, 7.98)
(1.78, 1.34, 7.98)
(1.78, 1.35, 7.98)
(1.78, 1.36, 7.98)
(1.78, 1.35, 7.98)
(1.78, 1.33, 7.98)
(1.78, 1.32, 7.98)
(1.78, 1.32, 7.98)
(1.78, 1.31, 7.98)
(1.77, 1.34, 7.98)
(1.78, 1.34, 7.98)
(1.79, 1.33, 7.98)
(1.81, 1.35, 7.98)
(1.82, 1.34, 7.98)
(1.82, 1.30, 7.98)
(1.82, 1.30, 7.98)
(1.82, 1.29, 7.98)
(1.82, 1.28, 7.98)
(1.82, 1.30, 7.98)
(1.79, 1.31, 7.98)
(1.81, 1.28, 7.98)
(1.69, 1.23, 7.81)
(1.76, 1.27, 7.98)
(1.69, 1.14, 7.98)
(1.69, 1.24, 7.80)
(1.68, 1.28, 7.79)
(1.73, 1.23, 7.98)
(1.74, 1.21, 7.98)
(1.75, 1.20, 7.98)
(1.73, 1.22, 7.98)
(1.73, 1.24, 7.98)
(1.69, 1.25, 7.80)
(1.59, 1.45, 7.98)
(1.68, 1.45, 7.98)
(1.51, 2.33, 7.98)
(1.04, 3.06, 7.98)
(0.76, 3.58, 7.98)
(0.81, 3.71, 7.98)
(0.72, 3.80, 7.98)
(0.69, 3.74, 7.98)
(0.70, 3.77, 7.98)
(0.67, 3.86, 7.98)
(0.70, 3.82, 7.98)
(0.70, 3.78, 7.98)
(0.70, 3.73, 7.98)
(0.65, 3.85, 7.98)
(0.74, 3.84, 7.98)
(0.71, 3.77, 7.98)
(0.59, 3.65, 7.98)
(0.61, 3.73, 7.98)
(0.61, 3.71, 7.98)
(0.62, 3.71, 7.98)
(0.57, 3.74, 7.98)
(0.61, 3.72, 7.98)
(0.62, 3.70, 7.98)
(0.61, 3.69, 7.98)
(0.62, 3.69, 7.98)
(0.63, 3.69, 7.98)
(0.64, 3.69, 7.98)
(0.49, 3.78, 7.98)
(0.43, 3.79, 7.98)
(0.43, 3.83, 7.98)
(0.49, 3.74, 7.98)
(0.47, 3.68, 7.98)
(0.65, 3.47, 7.98)
(0.81, 3.14, 7.98)
(0.23, 2.89, 7.98)
(0.00, 2.93, 7.98)
(0.40, 3.03, 7.98)
(0.58, 3.14, 7.98)
(0.34, 3.07, 7.83)
(-0.08, 3.03, 7.98)
(-0.05, 3.05, 7.98)
(-0.05, 3.12, 7.98)
(-0.15, 3.28, 7.98)
(0.04, 2.98, 7.98)
(-0.05, 3.11, 7.98)
(-0.09, 2.95, 7.98)
(-0.12, 2.87, 7.98)
(-0.11, 2.93, 7.98)
(0.03, 2.86, 7.98)
(0.29, 2.98, 7.98)
(-0.08, 2.88, 7.98)
(-0.12, 2.94, 7.98)
(-0.11, 2.95, 7.98)
(-0.12, 2.97, 7.98)
(-0.12, 2.97, 7.98)
(-0.06, 2.98, 7.98)
(-0.12, 3.00, 7.98)
(-0.16, 2.94, 7.98)
(-0.08, 2.93, 7.98)
(-0.14, 2.89, 7.98)
(0.07, 3.02, 7.98)
(0.29, 3.05, 7.80)
(0.56, 3.13, 7.98)
(0.62, 3.08, 7.98)
(0.56, 3.03, 7.98)
(0.60, 3.08, 7.98)
(0.41, 2.98, 7.98)
(0.40, 2.99, 7.98)
(0.41, 3.02, 7.98)
(0.58, 3.05, 7.98)
(0.53, 3.04, 7.98)
(0.47, 3.04, 7.98)
(0.39, 3.03, 7.98)
(0.38, 3.04, 7.98)
(0.37, 3.06, 7.98)
(0.32, 2.99, 7.89)
(0.22, 3.11, 7.98)
(0.17, 3.36, 7.98)
(0.06, 3.32, 7.98)
(0.00, 3.31, 7.98)
(-0.02, 3.33, 7.98)
(-0.03, 3.33, 7.98)
(-0.03, 3.30, 7.98)
(0.01, 3.27, 7.98)
(0.05, 3.32, 7.98)
(0.05, 3.30, 7.98)
(0.00, 3.27, 7.98)
(0.01, 3.26, 7.98)
(0.02, 3.34, 7.98)
(0.20, 3.31, 7.98)
(0.47, 3.30, 7.98)
(0.49, 3.32, 7.98)
(0.47, 3.32, 7.98)
(0.40, 3.30, 7.98)
(0.31, 3.28, 7.98)
(0.18, 3.25, 7.98)
(0.22, 3.23, 7.98)
(0.22, 3.32, 7.98)
(0.02, 3.22, 7.98)
(0.02, 3.06, 7.98)
(0.08, 3.15, 7.98)
(0.19, 3.22, 7.98)
(0.40, 3.19, 7.98)
(0.34, 3.20, 7.98)
(0.34, 3.14, 7.85)
(0.26, 3.13, 7.80)
(0.31, 3.16, 7.83)
(0.28, 3.16, 7.82)
(0.27, 3.20, 7.86)
(0.28, 3.24, 7.98)
(0.15, 3.24, 7.98)
(0.12, 3.24, 7.98)
(0.11, 3.24, 7.98)
(0.11, 3.24, 7.98)
(0.13, 3.23, 7.98)
(0.14, 3.23, 7.98)
(0.16, 3.23, 7.98)
(0.18, 3.23, 7.98)
(0.17, 3.23, 7.98)
(0.18, 3.23, 7.98)
(0.18, 3.23, 7.98)
(0.17, 3.23, 7.98)
(0.17, 3.22, 7.98)
(0.18, 3.19, 7.98)
(0.20, 3.18, 7.98)
(0.21, 3.18, 7.98)
(0.21, 3.19, 7.98)
(0.20, 3.19, 7.98)
(0.20, 3.20, 7.98)
(0.18, 3.19, 7.98)
(0.16, 3.19, 7.98)
(0.14, 3.19, 7.98)
(0.15, 3.18, 7.98)
(0.16, 3.19, 7.98)
(0.15, 3.22, 7.98)
(0.16, 3.23, 7.98)
(0.16, 3.22, 7.98)
(0.16, 3.22, 7.98)
(0.16, 3.21, 7.98)
(0.16, 3.22, 7.98)
(0.15, 3.23, 7.98)
(0.15, 3.22, 7.98)
(0.15, 3.22, 7.98)
(0.16, 3.22, 7.98)
(0.16, 3.21, 7.98)
(0.17, 3.21, 7.98)
(0.18, 3.21, 7.98)
(0.18, 3.21, 7.98)
(0.20, 3.22, 7.98)
(0.20, 3.20, 7.98)
(0.19, 3.21, 7.98)
(0.17, 3.19, 7.98)
(0.18, 3.20, 7.98)
(0.14, 3.17, 7.98)
(0.14, 3.17, 7.98)
(0.14, 3.19, 7.98)
(0.15, 3.24, 7.98)
(0.18, 3.23, 7.98)
(0.21, 3.22, 7.98)
(0.24, 3.22, 7.98)
(0.23, 3.23, 7.98)
(0.21, 3.23, 7.98)
(0.14, 3.22, 7.98)
(0.13, 3.19, 7.98)
(-0.12, 3.15, 7.98)
(-0.29, 3.17, 7.98)
(-0.29, 3.17, 7.98)
(-0.29, 3.17, 7.98)
(-0.29, 3.16, 7.98)
(-0.28, 3.17, 7.98)
(-0.15, 3.20, 7.98)
(0.08, 3.22, 7.98)
(0.06, 3.21, 7.98)
(0.06, 3.21, 7.98)
(0.08, 3.21, 7.98)
(0.08, 3.20, 7.98)
(0.10, 3.21, 7.98)
(0.28, 3.25, 7.98)
(0.44, 3.25, 7.98)
(0.51, 3.26, 7.98)
(0.55, 3.25, 7.98)
(0.54, 3.25, 7.98)
(0.51, 3.25, 7.98)
(0.27, 3.25, 7.98)
(0.16, 3.22, 7.98)
(0.20, 3.24, 7.98)
(0.27, 3.25, 7.98)
(0.28, 3.25, 7.98)
(0.28, 3.26, 7.98)
(0.22, 3.24, 7.98)
(0.19, 3.24, 7.98)
(0.17, 3.24, 7.98)
(0.20, 3.21, 7.98)
(0.21, 3.24, 7.98)
(0.22, 3.23, 7.98)
(0.23, 3.25, 7.98)
(0.22, 3.24, 7.98)
(0.22, 3.25, 7.98)
(0.19, 3.18, 7.98)
(0.18, 3.18, 7.98)
(0.17, 3.17, 7.98)
(0.16, 3.18, 7.98)
(0.17, 3.21, 7.98)
(0.17, 3.23, 7.98)
(0.18, 3.22, 7.98)
(0.18, 3.22, 7.98)
(0.18, 3.21, 7.98)
(0.18, 3.22, 7.98)
(0.17, 3.22, 7.98)
(0.18, 3.22, 7.98)
(-0.06, 3.27, 7.98)
(0.18, 3.24, 7.98)
(0.41, 3.23, 7.98)
(0.48, 3.21, 7.98)
(0.51, 3.22, 7.98)
(0.52, 3.22, 7.98)
(0.55, 3.23, 7.98)
(0.55, 3.23, 7.98)
(0.56, 3.22, 7.98)
(0.56, 3.24, 7.98)
(0.57, 3.25, 7.98)
(0.56, 3.27, 7.98)
(0.56, 3.30, 7.98)
(0.56, 3.30, 7.98)
(0.56, 3.31, 7.98)
(0.01, 3.28, 7.98)
(-0.17, 3.29, 7.98)
(-0.21, 3.29, 7.98)
(-0.21, 3.29, 7.98)
(-0.18, 3.29, 7.98)
(-0.04, 3.27, 7.98)
(0.64, 3.32, 7.98)
(0.64, 3.30, 7.98)
(0.64, 3.33, 7.98)
(0.64, 3.36, 7.98)
(0.64, 3.40, 7.98)
(0.57, 3.39, 7.98)
(0.60, 3.41, 7.98)
(0.65, 3.42, 7.98)
(0.65, 3.40, 7.98)
(0.65, 3.40, 7.98)
(0.66, 3.39, 7.98)
(0.66, 3.40, 7.98)
(0.63, 3.38, 7.98)
(0.44, 3.33, 7.98)
(0.43, 3.31, 7.98)
(0.34, 3.30, 7.98)
(0.30, 3.29, 7.98)
(0.29, 3.28, 7.98)
(0.29, 3.27, 7.98)
(0.29, 3.29, 7.98)
(0.30, 3.29, 7.98)
(-0.03, 3.26, 7.98)
(-0.10, 3.24, 7.98)
(-0.10, 3.24, 7.98)
(-0.10, 3.24, 7.98)
(-0.10, 3.23, 7.98)
(-0.10, 3.23, 7.98)
(-0.03, 3.22, 7.98)
(0.36, 3.29, 7.98)
(0.37, 3.29, 7.98)
(0.37, 3.28, 7.98)
(0.37, 3.28, 7.98)
(0.36, 3.29, 7.98)
(0.33, 3.28, 7.98)
(0.33, 3.28, 7.98)
(0.33, 3.27, 7.98)
(0.36, 3.27, 7.98)
(0.37, 3.28, 7.98)
(0.38, 3.28, 7.98)
(0.37, 3.27, 7.98)
(0.34, 3.27, 7.98)
(0.32, 3.28, 7.98)
(0.31, 3.27, 7.98)
(0.31, 3.27, 7.98)
(0.31, 3.25, 7.98)
(0.32, 3.26, 7.98)
(0.32, 3.26, 7.98)
(0.32, 3.26, 7.98)
(-0.12, 3.15, 7.98)
(-0.12, 3.16, 7.98)
(-0.12, 3.15, 7.98)
(-0.12, 3.16, 7.98)
(-0.13, 3.12, 7.98)
(-0.13, 3.13, 7.98)
(-0.13, 3.13, 7.98)
(-0.13, 3.13, 7.98)
(-0.13, 3.14, 7.98)
(-0.12, 3.13, 7.98)
(-0.14, 3.11, 7.98)
(-0.14, 3.11, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.23, 7.98)
(0.30, 3.23, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.22, 7.98)
(0.30, 3.24, 7.98)
(0.30, 3.24, 7.98)
(0.30, 3.23, 7.98)
(0.29, 3.25, 7.98)
(0.29, 3.24, 7.98)
(0.29, 3.25, 7.98)
(0.29, 3.23, 7.98)
(0.30, 3.23, 7.98)
(0.31, 3.23, 7.98)
(0.31, 3.25, 7.98)
(0.31, 3.25, 7.98)
(0.32, 3.25, 7.98)
(0.31, 3.25, 7.98)
(0.31, 3.25, 7.98)
(0.32, 3.24, 7.98)
(0.32, 3.25, 7.98)
(0.32, 3.25, 7.98)
(0.32, 3.25, 7.98)
(0.31, 3.24, 7.98)
(0.31, 3.24, 7.98)
(0.33, 3.24, 7.98)
(0.35, 3.26, 7.98)
(0.35, 3.26, 7.98)
(0.35, 3.26, 7.98)
(0.34, 3.26, 7.98)
(0.33, 3.28, 7.98)
(0.29, 3.28, 7.98)
(0.38, 3.26, 7.98)
(0.47, 3.27, 7.98)
(0.52, 3.29, 7.98)
(0.55, 3.30, 7.98)
(0.53, 3.30, 7.98)
(0.47, 3.29, 7.98)
(0.35, 3.25, 7.98)
(0.34, 3.25, 7.98)
(0.32, 3.24, 7.98)
(0.30, 3.20, 7.87)
(0.30, 3.20, 7.87)
(0.30, 3.18, 7.85)
(0.30, 3.15, 7.82)
(0.31, 3.15, 7.83)
(0.08, 3.21, 7.98)
(0.01, 3.21, 7.98)
(0.03, 3.21, 7.98)
(0.03, 3.21, 7.98)
(0.03, 3.21, 7.98)
(0.04, 3.21, 7.98)
(0.10, 3.20, 7.98)
(0.30, 3.17, 7.83)
(0.27, 3.16, 7.82)
(0.49, 3.00, 7.98)
(0.62, 1.97, 7.98)
(0.65, 1.49, 7.98)
(0.82, 1.29, 7.98)
(0.73, 0.75, 7.98)
(0.74, 0.48, 7.98)
(0.76, 0.57, 7.98)
(0.27, -0.01, 7.98)
(0.59, 0.05, 7.98)
(0.34, -0.11, 7.98)
(0.12, 0.17, 7.82)
(0.00, -0.12, 7.98)
(-0.17, 0.09, 7.98)
(0.70, 0.08, 7.98)
(0.71, 0.12, 7.98)
(0.50, -0.16, 7.98)
(0.51, 0.24, 7.89)
(0.49, 0.19, 7.81)
(0.42, 0.17, 7.81)
(0.59, 0.16, 7.91)
(0.55, 0.09, 7.81)
(0.67, 0.09, 7.98)
(0.58, 0.17, 7.81)
(0.62, 0.24, 7.98)
(0.63, 0.23, 7.98)
(0.66, 0.19, 7.88)
(0.71, 0.16, 7.98)
(0.68, 0.12, 7.82)
(0.65, 0.13, 7.81)
(0.70, 0.11, 7.83)
(1.41, 0.51, 7.98)
(1.97, 1.09, 7.98)
(2.07, 1.16, 7.98)
(1.97, 1.16, 7.98)
(2.03, 1.23, 7.98)
(2.01, 1.16, 7.98)
(2.04, 1.13, 7.98)
(1.90, 1.25, 7.98)
(2.13, 1.46, 7.98)
(2.08, 1.32, 7.98)
(2.00, 1.30, 7.98)
(2.05, 1.28, 7.98)
(2.14, 1.33, 7.98)
(2.13, 1.25, 7.98)
(2.02, 1.33, 7.98)
(1.99, 1.24, 7.98)
(1.91, 1.30, 7.98)
(1.86, 1.30, 7.98)
(1.99, 1.15, 7.98)
(2.01, 1.46, 7.98)
(2.04, 1.38, 7.98)
(2.09, 1.42, 7.98)
(2.01, 1.42, 7.98)
(1.96, 1.32, 7.98)
(2.08, 1.32, 7.98)
(1.67, 1.39, 7.85)
(1.63, 1.26, 7.82)
(1.63, 1.26, 7.82)
(1.60, 1.29, 7.84)
(1.61, 1.31, 7.82)
(1.64, 1.32, 7.81)
